,Pf_gene_5,Pf_gene_13,Pf_gene_17,Pf_gene_19,Pf_gene_23,Pf_gene_24,Pf_gene_25,Pf_gene_26,Pf_gene_29,Pf_gene_31,Pf_gene_32,Pf_gene_34,Pf_gene_36,Pf_gene_37,Pf_gene_38,Pf_gene_46,Pf_gene_47,Pf_gene_50,Pf_gene_57,Pf_gene_59,Pf_gene_61,Pf_gene_65,Pf_gene_68,Pf_gene_75,Pf_gene_76,Pf_gene_78,Pf_gene_82,Pf_gene_85,Pf_gene_86,Pf_gene_93,Pv_gene_1,Pv_gene_3,Pv_gene_9,Pv_gene_10,Pv_gene_12,Pv_gene_18,Pv_gene_19,Pv_gene_20,Pv_gene_21,Pv_gene_22,Pv_gene_23,Pv_gene_24,Pv_gene_28,Pv_gene_30,Pv_gene_31,Pv_gene_37,Pv_gene_38,Pv_gene_39,Pv_gene_46,Pv_gene_49,Pv_gene_50,Pv_gene_52,Pv_gene_54,Pv_gene_55,Pv_gene_65,Pv_gene_68,Pv_gene_69,Pv_gene_76,Pv_gene_78,Pv_gene_79,Pv_gene_84,Pv_gene_87,Pv_gene_92,Pv_gene_95,Pv_gene_96,Pk_gene_1,Pk_gene_2,Pk_gene_10,Pk_gene_31,Pk_gene_34,Pk_gene_37,Pk_gene_43,Pk_gene_44,Pk_gene_45,Pk_gene_49,Pk_gene_50,Pk_gene_51,Pk_gene_54,Pk_gene_55,Pk_gene_58,Pk_gene_60,Pk_gene_61,Pk_gene_63,Pk_gene_66,Pk_gene_67,Pk_gene_72,Pk_gene_74,Pk_gene_76,Pk_gene_78,Pk_gene_79,Pk_gene_81,Pk_gene_83,Pk_gene_89,Pk_gene_91,Pk_gene_93,Pk_gene_98,Pk_gene_99
Pk_gene_45,0.8165924089781451,0.8822197136478601,0.8875836184691376,0.22155563244990018,0.03811906681754074,0.8663694923218243,0.5072479568841776,0.29010845492851434,0.7919271569456976,0.3115615171814782,0.5756739155045988,0.757281995799098,0.1165124344003714,0.12496195043969482,0.04123527174727459,0.38059006111216576,0.9904031676946901,0.9650662294008713,0.9439637982188319,0.875813813357872,0.30849893372442094,0.7613999918442017,0.8905490105678967,0.44840067399009786,0.8921737998577526,0.6149985322509907,0.6981508255644202,0.637655170861134,0.7406515374199394,0.8357274938491199,0.928052006151578,0.5498280654237095,0.3042742852955601,0.7914802767280628,0.8903226406598588,0.6315452338061571,0.474055309696917,0.4138292819997428,0.7541201452640192,0.38266928789195154,0.3728967894529197,0.31550276530915244,0.7360539252191171,0.39474759062057385,0.9339641843422365,0.5141151258814192,0.9516964728244695,0.138895422289659,0.8789054688795607,0.8529263191838883,0.37623843295990034,0.6682093161630627,0.8748841869930354,0.36155861216640395,0.938157188454711,0.6710840608017646,0.16211291072647183,0.9693254176729803,0.686512953156385,0.1550582720795246,0.5845514343398879,0.8137835986850075,0.7888289670920666,0.7850984437156882,0.36426787342711797,0.17761830359395336,0.5609977024984568,0.8746485162451846,0.5538013255822499,0.10874427366703243,0.6780111798095204,0.9947221135600497,0.45764028008906565,1.0,0.48359744320986797,0.5061308397761091,0.6067574809076235,0.1315438415062684,0.7629534227430751,0.8181659288362813,0.5014062962669422,0.20884734574743524,0.6096962270198396,0.4943562375509416,0.6921154696557437,0.18215811806454074,0.16098242838834975,0.3089502122895058,0.07609797022591602,0.5999413196526227,0.8371790705221166,0.7415908333963555,0.8375402448114216,0.4410669824202451,0.6211075366036941,0.8437755264721146,0.623928493906152
Pk_gene_49,0.12347601839796019,0.07322902440924772,0.12590334546395543,0.9100168036871098,0.08541010158629814,0.5806459905915262,0.17759453893204558,0.26651062760441735,0.25006960957672897,0.5786901007313582,0.6658651759467566,0.7499791045668465,0.8243585871363847,0.08124931861704221,0.3836334247469193,0.38944862592783036,0.5153497161920862,0.6008488315391377,0.6144534190397904,0.5227683566219097,0.9813747795511668,0.6943546348717746,0.3251452934639595,0.30422450243072086,0.17928228633206955,0.15851155726200572,0.020630081774237197,0.9683154678801561,0.8183273549242956,0.7008629983572279,0.5319772733949448,0.5939382405793701,0.07737631331877748,0.6079517625426814,0.530413038673304,0.5999176182644864,0.4702809483276924,0.23847495411269537,0.29018026813293263,0.7865112854301215,0.02757627680612651,0.2960961217649478,0.9397084769748041,0.8858531694864237,0.45421884948331004,0.7213114403429599,0.6988379384689251,0.11131167540268105,0.1519847610961944,0.08275407254623235,0.6689291012246141,0.3060547090848885,0.8966704281738365,0.6357471883517963,0.1999189854511627,0.964923275142636,0.6493166764199768,0.9539350380881098,0.44965591315265474,0.7714323462040867,0.6580747669700253,0.8588049994986846,0.2572758154789636,0.9249267071896442,0.6409438956488387,0.14466902314504393,0.940990838886688,0.9915652978360053,0.3571664645504695,0.4104476589059045,0.22783765750475382,0.5716360479657225,0.4038148856761997,0.7394320466517035,1.0,0.07618110163974856,0.054670759508207656,0.6053592014551865,0.9097585513385298,0.6065301555585486,0.33728648429209784,0.8277743088560415,0.4363259158423861,0.4861775144323349,0.4135173321154856,0.7582613696185554,0.8765977043071883,0.5812719021332557,0.44085848313978904,0.5948036562707028,0.21474710140372555,0.17286632740470098,0.5047759743600896,0.22996861736852203,0.8736930307222437,0.017651315506967746,0.19492797005737106
Pk_gene_50,0.12964594539947116,0.5436660265858987,0.07635269381954801,0.7712575823799639,0.9028406027118202,0.8402407451080621,0.25527456389360326,0.16458695770520126,0.784206558068737,0.10636390004060103,0.24127514309077303,0.39950199833133293,0.16632636584869875,0.08591750543018406,0.06491692147938743,0.5288110329476765,0.10370467418570917,0.9031276553696328,0.895340376861345,0.12815555783740018,0.504033740090122,0.17955873838252057,0.6576152285450908,0.2022461271172613,0.4604364033370848,0.03531716644254834,0.015532213776375037,0.9149826066494687,0.7969604773093706,0.19514402280922005,0.19778612742302226,0.4513298956490097,0.5791813294586163,0.9891450724590176,0.8893511443865368,0.14108960444046104,0.46267078023030506,0.6048701364255535,0.5718871323871914,0.05514293750770327,0.1399159667479991,0.7391005536947631,0.4513272138297896,0.22024114829497532,0.88909624271656,0.2097464252514859,0.42385186387811224,0.13096129773002807,0.1978986735452224,0.9911086285212097,0.5854572946197237,0.736688561422201,0.6510389818008198,0.5536174426691918,0.666030937954086,0.263351285720655,0.3437541627076155,0.9333903665980327,0.3227121225004349,0.3521321924491251,0.12829447208582712,0.08572826685699264,0.510182318143383,0.39158980903115115,0.5593045612255727,0.876566788937637,0.8829029481024646,0.587272088906085,0.5393858749379961,0.06184450186842383,0.6886935742707513,0.02392910803489312,0.6461166703592126,0.6960421272000957,0.926202912816357,1.0,0.2562034760917863,0.4747069054946479,0.09794412701976829,0.9788188063800248,0.2524303020779818,0.7696707431281783,0.6467845093255823,0.7545649764941849,0.9823968359915085,0.9064455556650359,0.5092171674489553,0.9177304893690554,0.4078999388321606,0.8861431310437727,0.6870752953784651,0.7264978347268813,0.8238050201010682,0.13242583577205413,0.9206206520267007,0.212861296832056,0.23567919829228912
Pk_gene_51,0.08378576039567553,0.4403549331849358,0.45259107289161027,0.6621647245768532,0.8619263217012738,0.18550207630446602,0.20772018534920733,0.3229060233827169,0.5468807037828944,0.9778243187617607,0.735487977977243,0.847004662443498,0.5282992658855963,0.6299122275197011,0.4635313912535871,0.22844146292382872,0.6725169742312194,0.8900545088052283,0.30603968267105985,0.48670325084119037,0.9176263128503236,0.4976675124002481,0.32925066856987584,0.8067128363598266,0.5189221306803466,0.802944776431088,0.8294138739831556,0.8566015495203689,0.15553293206853247,0.4829680520127897,0.25688914402887764,0.30527485006824673,0.805871189019296,0.15855194415663854,0.3333436712856297,0.5833232296021477,0.5373670600357441,0.2639616301831049,0.38378234409248757,0.9097950545242044,0.321587914628799,0.28854577881791643,0.2768607330770052,0.20955384647932496,0.5097959314875788,0.7399342959376166,0.6545573709452827,0.982868915817922,0.15752358647841458,0.5806852282149779,0.3939105851139182,0.8816710628110666,0.4525391970520053,0.9914625774039987,0.44959724707956217,0.06792926129146515,0.32231824280741805,0.5235012065136657,0.9632383639162644,0.8282092437707901,0.16451119768818478,0.25559309398256014,0.8930568770701335,0.8312312716268995,0.6459607368855366,0.09004116609571156,0.4230854441302525,0.14853166177304367,0.7453327535566326,0.0869404382529202,0.505583845733127,0.6013291856550246,0.6534397931646737,0.5969552004611726,0.5329857196614568,0.23295966519682731,1.0,0.48459040697254097,0.9100209061270689,0.9706315598207819,0.8311011708076196,0.021377855563032733,0.3951128825111603,0.9706776429291833,0.5765384991670862,0.4014058908600535,0.7855875394584317,0.853489693554675,0.16781335515264406,0.7215553075230114,0.435044949337025,0.8068783171109066,0.2510381058261163,0.6615450554448468,0.3440466954320691,0.7604113377959446,0.9846050066509123
Pk_gene_54,0.6176807947534833,0.985337846516122,0.627850193478424,0.42612300923040414,0.6669202311674618,0.9733067157509973,0.26326691541220837,0.1573843098898453,0.7631584733699339,0.5110589460546081,0.6324205976668398,0.5610191720898606,0.5504674102871793,0.6280587631544046,0.31493073915072567,0.04355906467164772,0.578859242195333,0.3620125559002242,0.42582364515341276,0.0010615690857204152,0.9848640343474399,0.16279714626623565,0.0961593527907656,0.7743865411751641,0.03654268633065405,0.08108075301573991,0.945580659300684,0.708135743163342,0.7383526162643231,0.9884497422875691,0.0489802815241932,0.09160172287504376,0.949142920940111,0.08943755478968418,0.8764861498338343,0.12638961160443296,0.7106672005750323,0.38497107849701084,0.20218806378121468,0.06575101412742945,0.04227206573846787,0.26280220040961166,0.06585326394828783,0.6559831559885301,0.5282111530212211,0.3433866782671843,0.9568533680643782,0.8470919516837173,0.6696359475520761,0.4390317771858133,0.8312816946948567,0.478005036859,0.24712041612419444,0.42429660135140546,0.4033774917303984,0.17214542984956904,0.9158763508590003,0.6743260643938083,0.08149504721694734,0.057125058915708515,0.5235136995238953,0.9686676792820451,0.4041028030324533,0.21105406376382796,0.8458619834537638,0.34316133085306566,0.31776263626144197,0.512075947778176,0.4881184063497722,0.4246893985372804,0.2681380989162748,0.1367855039611383,0.04095511243523453,0.24668353017470535,0.7063875372042318,0.14868335170451563,0.9444993323639986,1.0,0.9838325866232994,0.8167267170946544,0.7428459564451412,0.5942229056053618,0.672689804905947,0.525607881377963,0.2723224077457418,0.42717392016789735,0.8435663387136536,0.5453445093377046,0.913794733226463,0.6754079347916873,0.5599663807936917,0.9276307776600335,0.22659028043363316,0.8365600730145927,0.5900131804592744,0.685775825420035,0.9329874024946976
Pk_gene_55,0.23600793934880626,0.4147092263767155,0.5676529100193456,0.6068396791965049,0.3692539276318967,0.4459705447700051,0.9956289382908607,0.9050347776478107,0.965100750414357,0.7560800643705206,0.06778482909126005,0.26243756211891645,0.8963778814274104,0.4056068807575324,0.41867351749761006,0.021787651540444264,0.6481065568578231,0.8728891901020404,0.7471063999237673,0.9495034055694226,0.09440613971601353,0.7887801758027592,0.8330249826190285,0.373795193980328,0.30025066227632446,0.41433040923428566,0.3485850087871978,0.16020371947037293,0.29655860904445475,0.8806810191753326,0.32517502738366333,0.27026895172076304,0.7668286537307724,0.09870689692751877,0.3481697690895934,0.02164370963021689,0.5066093601989593,0.5152879149649487,0.39215946514593425,0.8923605697841711,0.6923472488255203,0.6426845935176919,0.41572044007910913,0.9707327253837849,0.4360813287233273,0.27034327388765156,0.3198908972970407,0.10561408701174357,0.6785187833085471,0.8872003730689049,0.4828761296302745,0.4952308550254433,0.633057758402486,0.7044964252444003,0.7733639706942744,0.5967236004717611,0.8075380355227877,0.14146102435350694,0.768775886868758,0.2037258155339987,0.5967260910559711,0.049180091756529265,0.2986044443842266,0.8986190573077197,0.18166845223072237,0.3318036758305888,0.987502269785895,0.09005648517912834,0.9176262286065583,0.13196888986410404,0.7795752954419777,0.02876599498898391,0.7201086512137879,0.3985396172528698,0.3647156951861572,0.1333736262164973,0.6953590660403294,0.9195260619298883,1.0,0.20062895761698307,0.17040511236126665,0.6574677899295135,0.9717506898108764,0.7473558095482215,0.0857339639675121,0.9194696618934438,0.20681705792933192,0.7136887811111943,0.520867508161701,0.6656682769608644,0.17227345615663092,0.6294477906138795,0.1105169305194752,0.04145310640882771,0.7535151212410022,0.5479333949949522,0.2633192461542
Pk_gene_58,0.85207143821209,0.0034826119151959434,0.4883426457089387,0.13875322592534833,0.8043260468713549,0.6056108680153558,0.37063316304470706,0.18842035900400234,0.01761774078841949,0.6876198596174631,0.5324015738693784,0.7300223613052267,0.5825717286820702,0.5174425764098988,0.9955585630677224,0.944456873083364,0.8567835344298862,0.30005632213648303,0.9653662529433946,0.8072302456595137,0.7395939757084338,0.8029413107318527,0.9460865671609393,0.7485068806762031,0.6680620890480101,0.9747142571682681,0.6923811240370399,0.34995636794906315,0.6048012761842906,0.9218338344530902,0.7728811019647033,0.43321319368039435,0.09413995008909037,0.7862869019762525,0.7708108938613678,0.9619603708392436,0.04932825482769643,0.9533305498103104,0.8257435051498628,0.633689291503547,0.417289982233247,0.9718987428942739,0.9528440248122979,0.26562195685248347,0.830892474585443,0.9393185708462715,0.8974669271112291,0.4708459005481772,0.4511377218191577,0.23012178027435704,0.21880860321082074,0.6764472476786515,0.6571568635558798,0.36974119755419466,0.8530404518515994,0.42565431585101077,0.5574174396902715,0.45739899639820825,0.42880783325269567,0.22496982653322006,0.9084048940130309,0.07760084856053917,0.5991439853221271,0.6726806163157324,0.07682338466708749,0.8060033577083465,0.4369934635582342,0.8842043132532106,0.1693356252841347,0.20749595599168258,0.584481276874943,0.6725049792705434,0.06282678432463773,0.812290941902697,0.3361448853640907,0.28253660762230803,0.26217351037072933,0.901064970582798,0.3017626470947048,1.0,0.632754568266158,0.051821375113869306,0.21305952201649114,0.13063213112735628,0.4539075412200032,0.9285081099034601,0.12048179347179921,0.19861217164280465,0.5185160977409042,0.681311166562979,0.8261221816445015,0.2839781621891202,0.5115691723279445,0.7285001524146386,0.2014884259735421,0.8872777489243857,0.6768779603827934
Pk_gene_60,0.9477990998982243,0.755404729147055,0.690162834519527,0.3089169654255246,0.3936699067235614,0.974045344196421,0.2563792097313675,0.18099631911360248,0.3641230488089453,0.010909288217287538,0.8196164477646579,0.040064398011711244,0.6862880594765066,0.7028939520662608,0.2985239836021336,0.6264839533727379,0.8967147874292416,0.5091037285261522,0.18380123771005907,0.1181095181810512,0.5576225922709575,0.56286697048185,0.6942382295465694,0.09553223330582739,0.9927052837458656,0.2944098811903093,0.953673646077789,0.08282916784009797,0.8926070616467605,0.24665853812170258,0.5513817188068765,0.4743333447975655,0.07040373100144615,0.16172239130653632,0.32496091848358755,0.8460928954379302,0.8480497248589562,0.9208743847373717,0.340890285183596,0.9742119468081821,0.9607839672666397,0.5253265295725299,0.9421371900687974,0.5099631359593196,0.6768807040185592,0.5897637713038125,0.5372154356714827,0.8385606979376988,0.8502506929277384,0.2190520896451491,0.8828348879714766,0.9555680498570297,0.00751392555992203,0.6021945207065537,0.23165355021863454,0.8778427978613428,0.1700041794067264,0.9217444573749636,0.3709046932036425,0.7047319019762411,0.48053848768527796,0.5748975049469637,0.8385549567622648,0.45990426326749334,0.08343053405463197,0.49380935375380997,0.9521696560114083,0.921540990012315,0.8048931066388219,0.013991512122554006,0.5248761959605637,0.8315589161686124,0.9732467552628339,0.3774298530343446,0.8169492607554979,0.05529628215136484,0.009541028483233904,0.42359628260586,0.9089721475389319,0.2976739034402246,1.0,0.015831798012749698,0.24087705197622822,0.7576758697156541,0.9410797695192087,0.296638793753914,0.22339876890758992,0.5712988507259695,0.057325942807792796,0.5344206673342682,0.2402497810279245,0.9447255102934314,0.1491666205087092,0.190050168472798,0.08922362739647283,0.3619909633278997,0.9889935678509397
Pk_gene_61,0.5728510976756764,0.3752191469606512,0.6416720274234269,0.22247002091526025,0.5497736014107113,0.27448679857505087,0.3963050608946892,0.20471676935780525,0.8231296664634082,0.1821958844861652,0.14339650399379134,0.6124290604779421,0.17723686205439415,0.09715640041669582,0.6359419276256848,0.33242107955570666,0.9801766784509751,0.8310937596672707,0.6656494609584255,0.38050751279817685,0.012456609385528172,0.4411741107369439,0.9965431039378561,0.8322853855101067,0.8658531622554686,0.68676632176842,0.2214182985661135,0.1699656332421654,0.3755001707790905,0.22552030066513606,0.9534408181486752,0.36870775624032126,0.024290420448066508,0.6449139282773133,0.8245984021678744,0.8480495405837156,0.9236309401922451,0.4939213589496526,0.19674233870870672,0.9666262116452587,0.22556647883854297,0.566260140133344,0.6924924955191251,0.013109392244985418,0.14631684676500667,0.8668073455047474,0.8192106113040676,0.0462027066649362,0.7704158605114149,0.7002654125309128,0.4385047935166513,0.7693655820517085,0.8657114049184915,0.8448529519740867,0.8753354853825009,0.9186584309855983,0.15137250769654031,0.9525608311796807,0.5990000679588361,0.9262040165414509,0.9457426829167561,0.6619013235761088,0.10949498615398978,0.33943838002973037,0.47990141810826237,0.13861930221690533,0.36688680817329733,0.8043356197719039,0.19418591878404268,0.9963040702701369,0.015565990180669953,0.5425093510833571,0.05062247452833313,0.6595061498098719,0.2982714199397748,0.5957711177264733,0.6800077075907212,0.46201459838793635,0.7776534989116423,0.6387694949059537,0.6094564614137491,1.0,0.5448733465669799,0.5955039693411012,0.07875731103345274,0.5306564875680475,0.4581827483753719,0.7101080612187578,0.8501725425532899,0.5922227125981117,0.6673225456422228,0.35322819257859184,0.19361420309883237,0.829314764455292,0.6592237671111905,0.23973364493246885,0.9054787181497003
Pk_gene_63,0.3484141948806817,0.3540763518710196,0.34247748286694235,0.10898732841827508,0.2970652397189977,0.4912526518382295,0.6520388581051053,0.5457006344140293,0.6665793940655477,0.6948239355711412,0.9723284347084278,0.5719972289984456,0.02240499727172074,0.6677433400617688,0.3733218787463677,0.5732208442613654,0.4247811195115839,0.9100107994975251,0.1812960537375542,0.48022217461071126,0.6764383111777363,0.1366083450436829,0.08754067339518046,0.43296917494830023,0.1433530027843818,0.791098487239539,0.1101825877311724,0.13149000860951876,0.23967470870553131,0.00825341400266244,0.06584540082081092,0.13667486665018602,0.582695674022761,0.4558497009444177,0.7771600353808669,0.37258987527627896,0.591861064900998,0.1783288377956821,0.8029626497198895,0.6104495598774907,0.7001708294313199,0.05561449139678554,0.8328402526780958,0.36743571227543304,0.4669038998805849,0.2255505091998935,0.8341566548051635,0.5651120876993279,0.023672028482967677,0.056979914450920766,0.03153722819455784,0.10623488483901145,0.9290618928576775,0.8235347786788677,0.38536154787767196,0.3135581036349242,0.21530931678712417,0.8267082847891587,0.8866600479852472,0.8902363111667085,0.4837668271603863,0.7176021502181748,0.6204519657561868,0.33627012626288544,0.3176588770303561,0.6653718739691951,0.1966859615044515,0.2577545943179188,0.8795863214755935,0.18072079089097903,0.4083515968449527,0.5885450996839873,0.0512826831379658,0.9524780829095473,0.9197803573354323,0.9129892860610265,0.083156036522952,0.015060627660268278,0.1498389779592072,0.502048715441419,0.3358465122027794,0.8619071196096133,1.0,0.42768923118687785,0.7590917702779766,0.32278600301669547,0.9149360265639334,0.15488398900204603,0.7312823541978263,0.8689553882381731,0.5079465084214101,0.24825685750819315,0.861043612115127,0.8480989742721428,0.8953014113026593,0.9318046350685956,0.4302088226876555
Pk_gene_66,0.2941617570912999,0.1670588504092646,0.5632457175726485,0.043099111968293524,0.03834565184644301,0.34383512779787717,0.2382423046052905,0.8060409758998938,0.03173656525730151,0.8383083585139679,0.7039347225130153,0.7356500116919166,0.019154042775823887,0.8562141063001208,0.6475731705448482,0.40453314188691714,0.5793405519734508,0.9034223701896968,0.324134031023948,0.7501149355684594,0.8072275701441911,0.5134335155635533,0.9465453134448959,0.802370077265095,0.16556430008367673,0.6259469538315513,0.32830053745282806,0.7657825367095887,0.8074335834315957,0.4240160296567269,0.8787904698758566,0.39088785074592935,0.8857546070421681,0.42159311534979604,0.15372859618953727,0.17268149513623354,0.4474422088978228,0.3042119979325143,0.66544571971962,0.4718968526359132,0.7000539169838784,0.08818213183082413,0.2725699369956365,0.7081399954631449,0.7121451461486253,0.43267793611633376,0.613459939006511,0.9542283735718545,0.6205927543499719,0.12020425582031558,0.5747550014318783,0.053710559291832216,0.37296710182747483,0.2557641958404657,0.976348776369052,0.03510441678337528,0.5352720774851802,0.8467687665651995,0.379645402948797,0.9109883672374007,0.9525044716879587,0.8997559690893494,0.9438101915875234,0.4214880420364845,0.29369978147139164,0.09107289669655061,0.799997510618834,0.2770381595185031,0.7980161342896284,0.17388617735345813,0.027292573028929956,0.7881458045222159,0.15213998841004261,0.7901464483363871,0.879881497747841,0.16759962372149861,0.8665020462678511,0.9414736862399927,0.05836380509382255,0.20514429027167513,0.779991914024963,0.6788511193671488,0.9522598007237372,1.0,0.6581963852508929,0.24743832362903084,0.34157075034383255,0.6924438353286198,0.7931089176977816,0.37325403183572126,0.20998743903778783,0.27745468329999057,0.0302200170231689,0.6179383488880154,0.6162601357831415,0.18391352816050965,0.20684555746322664
Pk_gene_67,0.5281575807017579,0.8464708589047955,0.5107199387107609,0.006339463184108163,0.15414564575211065,0.5152503171602296,0.03589184280888358,0.07377552946431853,0.8725568005346287,0.9706745814102993,0.3470864459732951,0.2423223832332616,0.9849884618054421,0.6769022541022313,0.3057826904223633,0.11733273763269225,0.9402975363014183,0.6980038850552505,0.5134908624554335,0.7792316020527775,0.4588322909998843,0.19034720643611358,0.01593750655382764,0.4143297943702623,0.9930988796980641,0.4865028240660163,0.5471026859956899,0.9927142119476444,0.41755075738072,0.6459071015614363,0.09495454172838291,0.35039208855221415,0.24129967935606844,0.5983044676108122,0.17725009532981273,0.5849288837036005,0.8366334525989817,0.38025687717366563,0.9112712793703247,0.5648360984133375,0.975151387839438,0.10133913004050876,0.8985053833177579,0.45045625932176625,0.4868122006805,0.6578434396591302,0.7733707593942252,0.07665897742147143,0.3636199577155348,0.7625106474060057,0.5157849801198469,0.3275059450226153,0.8555587777136204,0.6048476860509253,0.3016005438526532,0.8767532684065618,0.7259448190426415,0.4014906375571011,0.6065233405833889,0.8033877338183731,0.11880723120916936,0.7686559635777958,0.26219045086761006,0.3852186886818376,0.19672576267206277,0.336107605876535,0.6535162517132843,0.868259435380644,0.7967091170507704,0.9282173430413604,0.5109482591453047,0.9937565826176795,0.46230883375028187,0.9278645662037639,0.1549364583599271,0.09729842190346294,0.31149084288693607,0.16386868803863985,0.5787386288590062,0.5232199567097802,0.8845950249484977,0.6636818857698608,0.21558178274851192,0.3923637794842627,1.0,0.3240037947983957,0.96366846653466,0.008884806595684691,0.1880639392882394,0.005913794097133329,0.41995561753317057,0.901081563314051,0.17347229018327126,0.43708632321685303,0.13930167367467994,0.3942000811071663,0.16521737955832483
Pk_gene_72,0.009730762642765622,0.6089652992672022,0.11719522424227069,0.5945716254518096,0.90903184552288,0.12583536837862253,0.040663014507976714,0.7600229062960381,0.5884679494309139,0.8062492165874717,0.7688881040892029,0.18690787089269134,0.48249967731618604,0.5806369410109712,0.40879505856413245,0.6534327642594837,0.8169551895920368,0.5969247853574108,0.7864246494726624,0.2768552504863141,0.5703132018122715,0.34426572654418375,0.23347667443399578,0.9718336476623579,0.6897954340798644,0.11644837035529909,0.7320966645388343,0.8311927264479937,0.4505745405690911,0.7030182433381718,0.9120032458552447,0.9989385410897275,0.5499899899728565,0.6269919772091482,0.3940829268825551,0.748959951781708,0.2713651037127409,0.3601323119722647,0.6602774407590617,0.8292976606235233,0.9295168982370118,0.1475065347344191,0.8831516840124211,0.7691424004188755,0.10458218307038991,0.774035632544414,0.1649431190737094,0.6819906894358981,0.2389294580205169,0.34185661729059025,0.2851817389064505,0.2743900735255048,0.3884892247446323,0.765093305259557,0.9841308167034283,0.6885701154576048,0.19105388466117457,0.9830950187321384,0.3964841477967411,0.6681968318194168,0.31129538419554925,0.40560615987994164,0.6587868413271625,0.7958603960105884,0.22543216799414845,0.02871200324166223,0.5389407933991714,0.27166244709059784,0.6205644855002618,0.10878098879425258,0.9395890140565426,0.3336667142692141,0.5889896620788656,0.7805789572209271,0.738921733619343,0.4660310902491688,0.04172936913039038,0.5743260821674986,0.457639697401231,0.1573132217821529,0.42737824923082257,0.3884607318348041,0.05445401329151767,0.8100905641519157,0.8253727477690143,1.0,0.7525621319491131,0.9087360696191681,0.7843656219652941,0.0935038916148131,0.9546816256952398,0.5689496973464657,0.3551730560548031,0.5378617402507864,0.10167427824160924,0.20776875347685608,0.7051342186105533
Pk_gene_74,0.35407818263743596,0.004407100778026529,0.27414810682280344,0.3682114143847538,0.5880474836947117,0.45795802595751944,0.5953552526635421,0.5994202207988154,0.8648220054497591,0.2925896801598409,0.03988135296119999,0.8484828289097059,0.867841890132752,0.18082207887867519,0.03464587934424379,0.38214244325508206,0.699860025942522,0.4574282283551765,0.10684282769660358,0.8755307615429705,0.005910658261864765,0.44725121993491146,0.907375864847386,0.43554766826295865,0.2647785070385239,0.49632069204432594,0.7833141039977785,0.4307802777919544,0.8907934856904989,0.9027524504154432,0.344855351206764,0.9996453367593537,0.7497249840005848,0.9438631155795746,0.9940220910100265,0.1443419767825076,0.22902679148385363,0.6304754410240136,0.8426135081375483,0.9127299588712761,0.6617808927385673,0.4342535892783973,0.7500948851094849,0.9741769195358593,0.13211501571650597,0.30316768238507374,0.8389617802333759,0.5188694911159482,0.700197083792865,0.13180473050851427,0.11157190887708879,0.6637518901363428,0.8827302168951241,0.7090008482668414,0.4754925222322628,0.2693846774501687,0.029266782688296522,0.3801589096356086,0.12311358492620561,0.47834694240940434,0.5857015464917101,0.9786214796548875,0.19421824495401707,0.6082444171528956,0.2992462991393553,0.10132045126123723,0.9111695135005334,0.8995941943284543,0.5843145614525252,0.18675694990229263,0.9572360165540946,0.02282912135297288,0.9792937091318002,0.07361741588048465,0.3774412972963723,0.43949338008254923,0.21474295555723588,0.3027315273536876,0.9114177035989559,0.047373895130609744,0.5690802429788839,0.6036973557015701,0.41309260869779096,0.9855359192981064,0.15575061487932051,0.7898238950758223,1.0,0.8743243994773436,0.954476240799437,0.38978956718355773,0.3802476412764312,0.15768369973579055,0.17705364234525933,0.17042796158589157,0.5728834338120097,0.8926415968370728,0.09292593078010791
Pk_gene_76,0.9232704447828493,0.5136452593396469,0.5092886565584496,0.7506757666382177,0.047907470154273324,0.5264037504290762,0.7840873277682954,0.3080288590617589,0.24182852463021087,0.09713247947977477,0.7010880319363376,0.5719336525863371,0.8985167550307182,0.9188591084588077,0.5874280621446645,0.7432129283865518,0.02839074850186174,0.008540042727150587,0.8254709051851205,0.4116977270799085,0.3392581626250054,0.22488130789809957,0.8587248579428388,0.2874653238553446,0.39686010030262997,0.5604061348882332,0.003420909281630302,0.8308040868980902,0.8076164445924338,0.18130994695764802,0.29307488876894217,0.43642415117109556,0.5372526781255273,0.22677317909056438,0.4330794926701931,0.06044753054499297,0.08524050953519868,0.385084851219342,0.2364878708404331,0.3152953107007168,0.692489387842659,0.2583870675502469,0.10301807647718109,0.2549103216983375,0.17633182637932276,0.9307528545887379,0.12202485962266318,0.30403181985595074,0.9001464986521116,0.7061741071869025,0.4863508781224405,0.42727598858667604,0.6419491481967925,0.031283934374367606,0.011207659244028112,0.28646459872902896,0.8323468769999371,0.5546583088089219,0.5727052482374386,0.598574451365794,0.3482556532034281,0.052883796546082884,0.18766115119095572,0.7325708403123328,0.4449488320068299,0.6740082476480298,0.5778917356736223,0.48651076390289527,0.012691574101713732,0.2351663436978082,0.6385864724502842,0.9978831633357322,0.3775109765531639,0.8592643495297253,0.7573183101253249,0.4308109445079691,0.48223264900286256,0.8621335138240331,0.5688302972759578,0.5119956321342122,0.9865000320845918,0.9670129301792169,0.7560999414905195,0.9458859064868256,0.5617156373280981,0.13059711092545312,0.02958019654714783,1.0,0.26232811276173384,0.7831255695572207,0.5124501231601589,0.9745127180375043,0.014130786813058571,0.19434361982937387,0.26204763856708,0.556558690786147,0.7108843754531222
