"from","to","year","ibd"
"Tha_2016_4","PNG_2016_3",2016,0.210310547614103
"Tha_2016_4","PNG_2016_4",2016,0.550326048401735
"Tha_2016_4","PNG_2016_5",2016,0.382620132149667
"Tha_2016_4","PNG_2016_6",2016,0.132857811611202
"Tha_2016_4","PNG_2016_7",2016,0.283563975607215
"Tha_2016_4","PNG_2016_8",2016,0.466616651303954
"Tha_2016_4","PNG_2016_10",2016,0.271155867460898
"Tha_2016_4","PNG_2016_11",2016,0.302013176008457
"Tha_2016_4","PNG_2016_12",2016,0.20883842617195
"Tha_2016_4","PNG_2016_13",2016,0.167506234142073
"Tha_2016_4","PNG_2016_14",2016,0.25083664634853
"Tha_2016_4","PNG_2016_15",2016,0.114422365092177
"Tha_2016_4","PNG_2016_16",2016,0.782319752421866
"Tha_2016_4","PNG_2016_17",2016,0.254490095126057
"Tha_2016_4","PNG_2016_18",2016,0.542105000591138
"Tha_2016_4","PNG_2016_19",2016,0.165416710234403
"Tha_2016_4","PNG_2016_20",2016,0.234718244659155
"Tha_2016_4","Gha_2016_1",2016,0.134674543546206
"Tha_2016_4","Gha_2016_6",2016,0.133515538111155
"Tha_2016_4","Gha_2016_7",2016,0.185901432573154
"Tha_2016_4","Gha_2016_8",2016,0.137722449390546
"Tha_2016_4","Gha_2016_13",2016,0.181523935695282
"Tha_2016_4","Gha_2016_15",2016,0.164692756315682
"Tha_2016_4","Gha_2016_18",2016,0.368449515044435
"Tha_2016_4","Bur_2016_8",2016,0.154275921818275
"Tha_2016_4","Bur_2016_9",2016,0.186887754696958
"Tha_2016_4","Bur_2016_12",2016,0.102758818753795
"Tha_2016_4","Bur_2016_13",2016,0.121456742386706
"Tha_2016_4","Bur_2016_16",2016,0.141133206996215
"Tha_2016_4","Bur_2016_18",2016,0.148441178524809
"Tha_2016_4","Bur_2016_19",2016,0.252700267736189
"Tha_2016_5","Tha_2016_6",2016,0.823505151820068
"Tha_2016_5","Tha_2016_7",2016,0.868973285053481
"Tha_2016_5","Tha_2016_8",2016,0.828183408808081
"Tha_2016_5","Tha_2016_9",2016,0.788625844025818
"Tha_2016_5","Tha_2016_10",2016,0.891350263441047
"Tha_2016_5","Tha_2016_11",2016,0.754580870621202
"Tha_2016_5","Tha_2016_12",2016,0.754518393871817
"Tha_2016_5","Tha_2016_13",2016,0.825985310348826
"Tha_2016_5","Tha_2016_14",2016,0.974890819675852
"Tha_2016_5","Tha_2016_15",2016,0.646471127355119
"Tha_2016_5","Tha_2016_16",2016,0.728322419334139
"Tha_2016_5","Tha_2016_17",2016,0.983703533192108
"Tha_2016_5","Tha_2016_18",2016,0.431513708304486
"Tha_2016_5","Tha_2016_19",2016,0.438470235599207
"Tha_2016_5","Tha_2016_20",2016,0.80307288900298
"Tha_2016_5","PNG_2016_1",2016,0.203270513747764
"Tha_2016_5","PNG_2016_2",2016,0.304849229880903
"Tha_2016_5","PNG_2016_3",2016,0.376766267299479
"Tha_2016_5","PNG_2016_4",2016,0.259799090670461
"Tha_2016_5","PNG_2016_5",2016,0.475000229015621
"Tha_2016_5","PNG_2016_6",2016,0.273380122159829
"Tha_2016_5","PNG_2016_7",2016,0.65884571734379
"Tha_2016_5","PNG_2016_9",2016,0.310611990347794
"Tha_2016_5","PNG_2016_10",2016,0.512837261964925
"Tha_2016_5","PNG_2016_11",2016,0.131906846011578
"Tha_2016_5","PNG_2016_12",2016,0.253894371885401
"Tha_2016_5","PNG_2016_13",2016,0.180807877709524
"Tha_2016_5","PNG_2016_14",2016,0.707018696074796
"Tha_2016_5","PNG_2016_17",2016,0.313506096286378
"Tha_2016_5","PNG_2016_18",2016,0.175906121328941
"Tha_2016_5","PNG_2016_19",2016,0.262084794141768
"Tha_2016_5","PNG_2016_20",2016,0.510324072770989
"Tha_2016_5","Gha_2016_1",2016,0.178614564677734
"Tha_2016_5","Gha_2016_4",2016,0.104597358069554
"Tha_2016_5","Gha_2016_9",2016,0.129601717469049
"Tha_2016_5","Gha_2016_10",2016,0.123734319030592
"Tha_2016_5","Gha_2016_13",2016,0.139138965433834
"Tha_2016_5","Gha_2016_16",2016,0.166366525027057
"Tha_2016_5","Gha_2016_18",2016,0.286129418600113
"Tha_2016_5","Gha_2016_19",2016,0.18996076157956
"Tha_2016_5","Bur_2016_5",2016,0.206150273071893
"Tha_2016_5","Bur_2016_6",2016,0.155318529560562
"Tha_2016_5","Bur_2016_15",2016,0.151421967032005
"Tha_2016_5","Bur_2016_17",2016,0.186204509108426
"Tha_2016_6","Tha_2016_7",2016,0.473784110291572
"Tha_2016_6","Tha_2016_8",2016,0.919187604969173
"Tha_2016_6","Tha_2016_9",2016,0.92218106359427
"Tha_2016_6","Tha_2016_10",2016,0.866372764870656
"Tha_2016_6","Tha_2016_11",2016,0.798728566685873
"Tha_2016_6","Tha_2016_12",2016,0.402088004198037
"Tha_2016_6","Tha_2016_13",2016,0.665564028850279
"Tha_2016_6","Tha_2016_14",2016,0.684949454825042
"Tha_2016_6","Tha_2016_15",2016,0.889446388701914
"Tha_2016_6","Tha_2016_16",2016,0.866009130127629
"Tha_2016_6","Tha_2016_17",2016,0.845929524199373
"Tha_2016_6","Tha_2016_18",2016,0.721384411660124
"Tha_2016_6","Tha_2016_19",2016,0.590179371366736
"Tha_2016_6","Tha_2016_20",2016,0.564256804981733
"Tha_2016_6","PNG_2016_1",2016,0.344422589885586
"Tha_2016_6","PNG_2016_2",2016,0.446138575624
"Tha_2016_6","PNG_2016_4",2016,0.163022587771506
"Tha_2016_6","PNG_2016_5",2016,0.629562575854276
"Tha_2016_6","PNG_2016_6",2016,0.285791725331402
"Tha_2016_6","PNG_2016_7",2016,0.452642842758609
"Tha_2016_6","PNG_2016_8",2016,0.286287430038972
"Tha_2016_6","PNG_2016_9",2016,0.129435211469388
"Tha_2016_6","PNG_2016_10",2016,0.391224392151145
"Tha_2016_6","PNG_2016_11",2016,0.237911625155252
"Tha_2016_6","PNG_2016_12",2016,0.276833332261344
"Tha_2016_6","PNG_2016_13",2016,0.135970962580232
"Tha_2016_6","PNG_2016_14",2016,0.231154124842936
"Tha_2016_6","PNG_2016_15",2016,0.2642782244913
"Tha_2016_6","PNG_2016_18",2016,0.120075918515405
"Tha_2016_6","PNG_2016_19",2016,0.442550398214598
"Tha_2016_6","PNG_2016_20",2016,0.253761682871704
"Tha_2016_6","Gha_2016_4",2016,0.102609480202608
"Tha_2016_6","Gha_2016_5",2016,0.101864149389098
"Tha_2016_6","Gha_2016_8",2016,0.25109680929306
"Tha_2016_6","Gha_2016_11",2016,0.173924558082775
"Tha_2016_6","Gha_2016_12",2016,0.313380818528199
"Tha_2016_6","Gha_2016_13",2016,0.344847214440322
"Tha_2016_6","Gha_2016_14",2016,0.201501801169998
"Tha_2016_6","Gha_2016_16",2016,0.166913306627317
"Tha_2016_6","Gha_2016_19",2016,0.181413678672894
"Tha_2016_6","Bur_2016_3",2016,0.178072216765764
"Tha_2016_6","Bur_2016_6",2016,0.190386050439847
"Tha_2016_6","Bur_2016_11",2016,0.394873148825843
"Tha_2016_6","Bur_2016_12",2016,0.126025123153583
"Tha_2016_6","Bur_2016_13",2016,0.187042692033931
"Tha_2016_6","Bur_2016_15",2016,0.193769940030875
"Tha_2016_6","Bur_2016_17",2016,0.132733300386161
"Tha_2016_7","Tha_2016_8",2016,0.599287666208739
"Tha_2016_7","Tha_2016_9",2016,0.317097555587781
"Tha_2016_7","Tha_2016_10",2016,0.702523903576921
"Tha_2016_7","Tha_2016_11",2016,0.430806460952538
"Tha_2016_7","Tha_2016_12",2016,0.595179606247955
"Tha_2016_7","Tha_2016_13",2016,0.91050174779687
"Tha_2016_7","Tha_2016_14",2016,0.599522907436847
"Tha_2016_7","Tha_2016_15",2016,0.833590639750629
"Tha_2016_7","Tha_2016_16",2016,0.913731623996713
"Tha_2016_7","Tha_2016_17",2016,0.684692396069063
"Tha_2016_7","Tha_2016_18",2016,0.981140959850513
"Tha_2016_7","Tha_2016_19",2016,0.617512684869418
"Tha_2016_7","Tha_2016_20",2016,0.793217513922338
"Tha_2016_7","PNG_2016_1",2016,0.502162797873078
"Tha_2016_7","PNG_2016_2",2016,0.53316279800678
"Tha_2016_7","PNG_2016_3",2016,0.23454090607703
"Tha_2016_7","PNG_2016_5",2016,0.225023441697882
"Tha_2016_7","PNG_2016_6",2016,0.359671064203496
"Tha_2016_7","PNG_2016_7",2016,0.123795997336895
"Tha_2016_7","PNG_2016_8",2016,0.104966025500643
"Tha_2016_7","PNG_2016_9",2016,0.351860603818553
"Tha_2016_7","PNG_2016_10",2016,0.394624128494244
"Tha_2016_7","PNG_2016_11",2016,0.12746327036384
"Tha_2016_7","PNG_2016_12",2016,0.598434062359341
"Tha_2016_7","PNG_2016_13",2016,0.325153639361139
"Tha_2016_7","PNG_2016_14",2016,0.662649825057346
"Tha_2016_7","PNG_2016_15",2016,0.262216133680931
"Tha_2016_7","PNG_2016_16",2016,0.487551199000508
"Tha_2016_7","PNG_2016_17",2016,0.577279717135889
"Tha_2016_7","PNG_2016_18",2016,0.337543082817746
"Tha_2016_7","PNG_2016_19",2016,0.486725180740496
"Tha_2016_7","PNG_2016_20",2016,0.129747304174622
"Tha_2016_7","Gha_2016_2",2016,0.159045195632475
"Tha_2016_7","Gha_2016_7",2016,0.186003471827231
"Tha_2016_7","Gha_2016_9",2016,0.137655495662927
"Tha_2016_7","Gha_2016_10",2016,0.119637861087642
"Tha_2016_7","Gha_2016_11",2016,0.127527657397342
"Tha_2016_7","Gha_2016_16",2016,0.112935626507887
"Tha_2016_7","Gha_2016_18",2016,0.141297584692787
"Tha_2016_7","Bur_2016_4",2016,0.180538101219731
"Tha_2016_7","Bur_2016_5",2016,0.115011591023962
"Tha_2016_7","Bur_2016_8",2016,0.113703476772229
"Tha_2016_7","Bur_2016_12",2016,0.266863110794277
"Tha_2016_7","Bur_2016_14",2016,0.138806906989457
"Tha_2016_7","Bur_2016_16",2016,0.116620904852755
"Tha_2016_7","Bur_2016_19",2016,0.119352884648434
"Tha_2016_7","Bur_2016_20",2016,0.162984548201549
"Tha_2016_8","Tha_2016_9",2016,0.593401873722394
"Tha_2016_8","Tha_2016_10",2016,0.8198699159316
"Tha_2016_8","Tha_2016_11",2016,0.853156824796305
"Tha_2016_8","Tha_2016_12",2016,0.67522035729352
"Tha_2016_8","Tha_2016_13",2016,0.498188311123231
"Tha_2016_8","Tha_2016_14",2016,0.875404712728321
"Tha_2016_8","Tha_2016_15",2016,0.817480998694824
"Tha_2016_8","Tha_2016_16",2016,0.596834203312273
"Tha_2016_8","Tha_2016_17",2016,0.431533690899193
"Tha_2016_8","Tha_2016_18",2016,0.950316444831024
"Tha_2016_8","Tha_2016_19",2016,0.752047150959844
"Tha_2016_8","Tha_2016_20",2016,0.880487949824215
"Tha_2016_8","PNG_2016_1",2016,0.1452356278999
"Tha_2016_8","PNG_2016_2",2016,0.14577169556518
"Tha_2016_8","PNG_2016_3",2016,0.421325909178023
"Tha_2016_8","PNG_2016_4",2016,0.414033698339364
"Tha_2016_8","PNG_2016_6",2016,0.428381064563027
"Tha_2016_8","PNG_2016_7",2016,0.17401292543328
"Tha_2016_8","PNG_2016_8",2016,0.268934726418381
"Tha_2016_8","PNG_2016_9",2016,0.206579288509479
"Tha_2016_8","PNG_2016_10",2016,0.314682959768996
"Tha_2016_8","PNG_2016_12",2016,0.339267643656366
"Tha_2016_8","PNG_2016_13",2016,0.644547754173152
"Tha_2016_8","PNG_2016_14",2016,0.457772476845111
"Tha_2016_8","PNG_2016_15",2016,0.599353860977835
"Tha_2016_8","PNG_2016_16",2016,0.105129169814914
"Tha_2016_8","PNG_2016_17",2016,0.20697602726659
"Tha_2016_8","PNG_2016_18",2016,0.6345045015813
"Tha_2016_8","PNG_2016_19",2016,0.300390439313617
"Tha_2016_8","PNG_2016_20",2016,0.229812669443772
"Tha_2016_8","Gha_2016_1",2016,0.121963105784216
"Tha_2016_8","Gha_2016_4",2016,0.475970281610876
"Tha_2016_8","Gha_2016_6",2016,0.131146834044583
"Tha_2016_8","Gha_2016_8",2016,0.141884900484958
"Tha_2016_8","Gha_2016_9",2016,0.159197673115696
"Tha_2016_8","Gha_2016_11",2016,0.147615891824528
"Tha_2016_8","Gha_2016_18",2016,0.26404607585367
"Tha_2016_8","Bur_2016_5",2016,0.106833786287745
"Tha_2016_8","Bur_2016_7",2016,0.367245368718606
"Tha_2016_8","Bur_2016_14",2016,0.316736805761643
"Tha_2016_8","Bur_2016_15",2016,0.115337139061759
"Tha_2016_8","Bur_2016_17",2016,0.157066804054623
"Tha_2016_9","Tha_2016_10",2016,0.807435987886838
"Tha_2016_9","Tha_2016_11",2016,0.503601335707108
"Tha_2016_9","Tha_2016_12",2016,0.80107862605183
"Tha_2016_9","Tha_2016_13",2016,0.851650843503769
"Tha_2016_9","Tha_2016_14",2016,0.534439388839899
"Tha_2016_9","Tha_2016_15",2016,0.638902284861344
"Tha_2016_9","Tha_2016_16",2016,0.628961256660897
"Tha_2016_9","Tha_2016_17",2016,0.685016966563906
"Tha_2016_9","Tha_2016_18",2016,0.882000403044276
"Tha_2016_9","Tha_2016_19",2016,0.574796065514919
"Tha_2016_9","Tha_2016_20",2016,0.572296212099045
"Tha_2016_9","PNG_2016_1",2016,0.560655401164389
"Tha_2016_9","PNG_2016_2",2016,0.285927938244729
"Tha_2016_9","PNG_2016_3",2016,0.649721797285069
"Tha_2016_9","PNG_2016_4",2016,0.493703148511548
"Tha_2016_9","PNG_2016_6",2016,0.378274384417359
"Tha_2016_9","PNG_2016_7",2016,0.11912388793591
"Tha_2016_9","PNG_2016_8",2016,0.465834077522778
"Tha_2016_9","PNG_2016_9",2016,0.491329716358586
"Tha_2016_9","PNG_2016_10",2016,0.197482378819042
"Tha_2016_9","PNG_2016_11",2016,0.59925597424902
"Tha_2016_9","PNG_2016_12",2016,0.404698155306139
"Tha_2016_9","PNG_2016_14",2016,0.532230342004796
"Tha_2016_9","PNG_2016_15",2016,0.226590313787119
"Tha_2016_9","PNG_2016_16",2016,0.142538757356471
"Tha_2016_9","PNG_2016_17",2016,0.258465295861717
"Tha_2016_9","PNG_2016_18",2016,0.459517340688551
"Tha_2016_9","PNG_2016_19",2016,0.397360193561959
"Tha_2016_9","PNG_2016_20",2016,0.381597570748935
"Tha_2016_9","Gha_2016_1",2016,0.149307517723683
"Tha_2016_9","Gha_2016_2",2016,0.143467103986866
"Tha_2016_9","Gha_2016_4",2016,0.32379824446689
"Tha_2016_9","Gha_2016_9",2016,0.137283122819689
"Tha_2016_9","Gha_2016_13",2016,0.220655947136563
"Tha_2016_9","Gha_2016_14",2016,0.179327839650555
"Tha_2016_9","Gha_2016_15",2016,0.115452889583216
"Tha_2016_9","Gha_2016_20",2016,0.132627196680931
"Tha_2016_9","Bur_2016_6",2016,0.16632697134655
"Tha_2016_9","Bur_2016_9",2016,0.13576721447641
"Tha_2016_9","Bur_2016_11",2016,0.149576752955301
"Tha_2016_9","Bur_2016_13",2016,0.116177682188335
"Tha_2016_9","Bur_2016_14",2016,0.101165378770795
"Tha_2016_9","Bur_2016_18",2016,0.216692861534278
"Tha_2016_9","Bur_2016_20",2016,0.135926884003087
"Tha_2016_10","Tha_2016_11",2016,0.80082037568516
"Tha_2016_10","Tha_2016_12",2016,0.610132314436086
"Tha_2016_10","Tha_2016_13",2016,0.580714135298526
"Tha_2016_10","Tha_2016_14",2016,0.684011344666202
"Tha_2016_10","Tha_2016_15",2016,0.753921267300915
"Tha_2016_10","Tha_2016_16",2016,0.958393233904017
"Tha_2016_10","Tha_2016_17",2016,0.664224397407646
"Tha_2016_10","Tha_2016_18",2016,0.859795546398039
"Tha_2016_10","Tha_2016_19",2016,0.833937134176865
"Tha_2016_10","Tha_2016_20",2016,0.952829382606054
"Tha_2016_10","PNG_2016_1",2016,0.198977311566048
"Tha_2016_10","PNG_2016_2",2016,0.25019538242823
"Tha_2016_10","PNG_2016_3",2016,0.367967069800086
"Tha_2016_10","PNG_2016_5",2016,0.465526781851315
"Tha_2016_10","PNG_2016_6",2016,0.103055306872534
"Tha_2016_10","PNG_2016_7",2016,0.271503482808512
"Tha_2016_10","PNG_2016_8",2016,0.235926372567342
"Tha_2016_10","PNG_2016_9",2016,0.15493395213648
"Tha_2016_10","PNG_2016_10",2016,0.291089088224013
"Tha_2016_10","PNG_2016_11",2016,0.353929708089893
"Tha_2016_10","PNG_2016_12",2016,0.221187982932031
"Tha_2016_10","PNG_2016_13",2016,0.179331056494453
"Tha_2016_10","PNG_2016_14",2016,0.288648516249752
"Tha_2016_10","PNG_2016_15",2016,0.163198255460523
"Tha_2016_10","PNG_2016_16",2016,0.197882367070547
"Tha_2016_10","PNG_2016_17",2016,0.358373697716461
"Tha_2016_10","PNG_2016_18",2016,0.322199658028729
"Tha_2016_10","PNG_2016_19",2016,0.32271205288189
"Tha_2016_10","PNG_2016_20",2016,0.262287536682977
"Tha_2016_10","Gha_2016_3",2016,0.249489297669315
"Tha_2016_10","Gha_2016_5",2016,0.211293407114954
"Tha_2016_10","Gha_2016_7",2016,0.126422919760976
"Tha_2016_10","Gha_2016_8",2016,0.197112910310478
"Tha_2016_10","Gha_2016_14",2016,0.16410763776667
"Tha_2016_10","Gha_2016_17",2016,0.278291529374124
"Tha_2016_10","Bur_2016_2",2016,0.11231563256448
"Tha_2016_10","Bur_2016_6",2016,0.112473318412837
"Tha_2016_10","Bur_2016_8",2016,0.180741421172433
"Tha_2016_10","Bur_2016_13",2016,0.192969865091064
"Tha_2016_10","Bur_2016_14",2016,0.22867531979192
"Tha_2016_10","Bur_2016_16",2016,0.135928995650667
"Tha_2016_10","Bur_2016_19",2016,0.21735100967594
"Tha_2016_11","Tha_2016_12",2016,0.56278818235645
"Tha_2016_11","Tha_2016_13",2016,0.680591326239473
"Tha_2016_11","Tha_2016_14",2016,0.742013090809375
"Tha_2016_11","Tha_2016_15",2016,0.633391568793084
"Tha_2016_11","Tha_2016_16",2016,0.608942616643127
"Tha_2016_11","Tha_2016_17",2016,0.498507871656492
"Tha_2016_11","Tha_2016_18",2016,0.866134881271971
"Tha_2016_11","Tha_2016_19",2016,0.737210353713155
"Tha_2016_11","Tha_2016_20",2016,0.792011254273143
"Tha_2016_11","PNG_2016_2",2016,0.156012471971842
"Tha_2016_11","PNG_2016_3",2016,0.478149338477553
"Tha_2016_11","PNG_2016_4",2016,0.336503099429514
"Tha_2016_11","PNG_2016_5",2016,0.551907914154447
"Tha_2016_11","PNG_2016_6",2016,0.129517691351687
"Tha_2016_11","PNG_2016_7",2016,0.402495172211844
"Tha_2016_11","PNG_2016_9",2016,0.325265754648128
"Tha_2016_11","PNG_2016_10",2016,0.224035995655475
"Tha_2016_11","PNG_2016_11",2016,0.274377770165285
"Tha_2016_11","PNG_2016_12",2016,0.248613070570275
"Tha_2016_11","PNG_2016_14",2016,0.355634548471358
"Tha_2016_11","PNG_2016_15",2016,0.315780722295239
"Tha_2016_11","PNG_2016_16",2016,0.168602769803026
"Tha_2016_11","PNG_2016_17",2016,0.274320238082737
"Tha_2016_11","PNG_2016_18",2016,0.188496543548352
"Tha_2016_11","PNG_2016_20",2016,0.496829323822547
"Tha_2016_11","Gha_2016_1",2016,0.145259467362618
"Tha_2016_11","Gha_2016_2",2016,0.133013959444058
"Tha_2016_11","Gha_2016_7",2016,0.128342003134835
"Tha_2016_11","Gha_2016_11",2016,0.130357756675066
"Tha_2016_11","Gha_2016_13",2016,0.161699854339877
"Tha_2016_11","Gha_2016_14",2016,0.110086183751033
"Tha_2016_11","Gha_2016_15",2016,0.141472855890491
"Tha_2016_11","Gha_2016_17",2016,0.189499992625898
"Tha_2016_11","Bur_2016_1",2016,0.129333215124718
"Tha_2016_11","Bur_2016_5",2016,0.117634792730336
"Tha_2016_11","Bur_2016_8",2016,0.219984737002398
"Tha_2016_11","Bur_2016_9",2016,0.123402745267835
"Tha_2016_11","Bur_2016_11",2016,0.162014900945037
"Tha_2016_11","Bur_2016_14",2016,0.100109727859648
"Tha_2016_11","Bur_2016_20",2016,0.142802597226827
"Tha_2016_12","Tha_2016_13",2016,0.708585592476515
"Tha_2016_12","Tha_2016_14",2016,0.909390494302335
"Tha_2016_12","Tha_2016_15",2016,0.902104866675483
"Tha_2016_12","Tha_2016_16",2016,0.581090347262115
"Tha_2016_12","Tha_2016_17",2016,0.878099996013886
"Tha_2016_12","Tha_2016_18",2016,0.587618630925012
"Tha_2016_12","Tha_2016_19",2016,0.722048571105323
"Tha_2016_12","Tha_2016_20",2016,0.678233499640453
"Tha_2016_12","PNG_2016_2",2016,0.380888658646446
"Tha_2016_12","PNG_2016_4",2016,0.120678533022662
"Tha_2016_12","PNG_2016_6",2016,0.247582201261133
"Tha_2016_12","PNG_2016_7",2016,0.154715803320337
"Tha_2016_12","PNG_2016_8",2016,0.210685083784298
"Tha_2016_12","PNG_2016_9",2016,0.507690474806691
"Tha_2016_12","PNG_2016_11",2016,0.20638785748511
"Tha_2016_12","PNG_2016_12",2016,0.132433509974901
"Tha_2016_12","PNG_2016_14",2016,0.472089082684462
"Tha_2016_12","PNG_2016_15",2016,0.203954363235192
"Tha_2016_12","PNG_2016_16",2016,0.145972334480541
"Tha_2016_12","PNG_2016_17",2016,0.154149024310609
"Tha_2016_12","PNG_2016_18",2016,0.176514497060947
"Tha_2016_12","PNG_2016_19",2016,0.193109014425191
"Tha_2016_12","PNG_2016_20",2016,0.139363417000147
"Tha_2016_12","Gha_2016_2",2016,0.147323819732509
"Tha_2016_12","Gha_2016_7",2016,0.217030315566432
"Tha_2016_12","Gha_2016_12",2016,0.105170377096287
"Tha_2016_12","Gha_2016_13",2016,0.170473334646669
"Tha_2016_12","Gha_2016_17",2016,0.186449316009163
"Tha_2016_12","Gha_2016_19",2016,0.214234067799054
"Tha_2016_12","Gha_2016_20",2016,0.291890274581901
"Tha_2016_12","Bur_2016_6",2016,0.174924069077984
"Tha_2016_12","Bur_2016_7",2016,0.327248249433487
"Tha_2016_12","Bur_2016_11",2016,0.417128100549748
"Tha_2016_12","Bur_2016_16",2016,0.165866041521065
"Tha_2016_12","Bur_2016_19",2016,0.105636763298153
"Tha_2016_13","Tha_2016_14",2016,0.64586003084128
"Tha_2016_13","Tha_2016_15",2016,0.900329519880909
"Tha_2016_13","Tha_2016_16",2016,0.762264546747582
"Tha_2016_13","Tha_2016_17",2016,0.308325432627922
"Tha_2016_13","Tha_2016_18",2016,0.817145739962721
"Tha_2016_13","Tha_2016_19",2016,0.520512138338309
"Tha_2016_13","Tha_2016_20",2016,0.865618620320087
"Tha_2016_13","PNG_2016_1",2016,0.213867651480396
"Tha_2016_13","PNG_2016_2",2016,0.20238055813305
"Tha_2016_13","PNG_2016_3",2016,0.376183650729824
"Tha_2016_13","PNG_2016_4",2016,0.461258948434804
"Tha_2016_13","PNG_2016_5",2016,0.233678576110746
"Tha_2016_13","PNG_2016_6",2016,0.430784487142565
"Tha_2016_13","PNG_2016_7",2016,0.20120608313236
"Tha_2016_13","PNG_2016_8",2016,0.20248923538341
"Tha_2016_13","PNG_2016_9",2016,0.316290468411278
"Tha_2016_13","PNG_2016_11",2016,0.531184987716862
"Tha_2016_13","PNG_2016_13",2016,0.3212706369324
"Tha_2016_13","PNG_2016_14",2016,0.154424835814895
"Tha_2016_13","PNG_2016_15",2016,0.180990466852942
"Tha_2016_13","PNG_2016_17",2016,0.198237835583527
"Tha_2016_13","PNG_2016_18",2016,0.655180552616505
"Tha_2016_13","PNG_2016_19",2016,0.470961236419382
"Tha_2016_13","PNG_2016_20",2016,0.438413648723822
"Tha_2016_13","Gha_2016_3",2016,0.167386937502401
"Tha_2016_13","Gha_2016_6",2016,0.177717260997153
"Tha_2016_13","Gha_2016_8",2016,0.298405978178873
"Tha_2016_13","Gha_2016_9",2016,0.151164207289785
"Tha_2016_13","Gha_2016_10",2016,0.168012801359324
"Tha_2016_13","Gha_2016_11",2016,0.129028706941217
"Tha_2016_13","Gha_2016_13",2016,0.115735659484035
"Tha_2016_13","Gha_2016_14",2016,0.196806633808913
"Tha_2016_13","Gha_2016_16",2016,0.142579509261694
"Tha_2016_13","Bur_2016_3",2016,0.123057953043755
"Tha_2016_13","Bur_2016_4",2016,0.268000386698685
"Tha_2016_13","Bur_2016_7",2016,0.248119340577009
"Tha_2016_13","Bur_2016_10",2016,0.216803241765522
"Tha_2016_13","Bur_2016_12",2016,0.220960878583102
"Tha_2016_14","Tha_2016_15",2016,0.904223147851441
"Tha_2016_14","Tha_2016_16",2016,0.807952786708246
"Tha_2016_14","Tha_2016_17",2016,0.752477838685248
"Tha_2016_14","Tha_2016_18",2016,0.467018247705165
"Tha_2016_14","Tha_2016_19",2016,0.75495454988279
"Tha_2016_14","Tha_2016_20",2016,0.908887344185561
"Tha_2016_14","PNG_2016_1",2016,0.250495426518346
"Tha_2016_14","PNG_2016_3",2016,0.387070721715425
"Tha_2016_14","PNG_2016_4",2016,0.239955161243348
"Tha_2016_14","PNG_2016_5",2016,0.372143857819237
"Tha_2016_14","PNG_2016_6",2016,0.215072495557635
"Tha_2016_14","PNG_2016_7",2016,0.412437502937681
"Tha_2016_14","PNG_2016_8",2016,0.225204065549733
"Tha_2016_14","PNG_2016_9",2016,0.110459493329776
"Tha_2016_14","PNG_2016_10",2016,0.459712609180301
"Tha_2016_14","PNG_2016_12",2016,0.236337841150274
"Tha_2016_14","PNG_2016_13",2016,0.288158536669348
"Tha_2016_14","PNG_2016_14",2016,0.193442984152999
"Tha_2016_14","PNG_2016_15",2016,0.251011831048921
"Tha_2016_14","PNG_2016_16",2016,0.109992059123568
"Tha_2016_14","PNG_2016_17",2016,0.275652687761518
"Tha_2016_14","PNG_2016_18",2016,0.30597455636264
"Tha_2016_14","PNG_2016_19",2016,0.364712355530792
"Tha_2016_14","PNG_2016_20",2016,0.425196198831023
"Tha_2016_14","Gha_2016_2",2016,0.14355636291338
"Tha_2016_14","Gha_2016_3",2016,0.22813204247699
"Tha_2016_14","Gha_2016_5",2016,0.112533647804282
"Tha_2016_14","Gha_2016_8",2016,0.223458257582021
"Tha_2016_14","Gha_2016_12",2016,0.299343669597055
"Tha_2016_14","Gha_2016_15",2016,0.103391483116924
"Tha_2016_14","Gha_2016_17",2016,0.165423909977938
"Tha_2016_14","Bur_2016_1",2016,0.111042092566182
"Tha_2016_14","Bur_2016_2",2016,0.182112707789424
"Tha_2016_14","Bur_2016_3",2016,0.501364910161872
"Tha_2016_14","Bur_2016_4",2016,0.151365309833923
"Tha_2016_14","Bur_2016_11",2016,0.186319029184054
"Tha_2016_14","Bur_2016_13",2016,0.25001506394447
"Tha_2016_14","Bur_2016_17",2016,0.407879633798312
"Tha_2016_14","Bur_2016_18",2016,0.121060063281109
"Tha_2016_15","Tha_2016_16",2016,0.735415151156523
"Tha_2016_15","Tha_2016_17",2016,0.702465658424543
"Tha_2016_15","Tha_2016_18",2016,0.446690047698768
"Tha_2016_15","Tha_2016_19",2016,0.775372608158174
"Tha_2016_15","Tha_2016_20",2016,0.615187332363799
"Tha_2016_15","PNG_2016_1",2016,0.149146917082657
"Tha_2016_15","PNG_2016_2",2016,0.200105841132779
"Tha_2016_15","PNG_2016_3",2016,0.499698541192807
"Tha_2016_15","PNG_2016_4",2016,0.110196896406287
"Tha_2016_15","PNG_2016_5",2016,0.246896326341155
"Tha_2016_15","PNG_2016_6",2016,0.179307630032549
"Tha_2016_15","PNG_2016_7",2016,0.443526497725396
"Tha_2016_15","PNG_2016_8",2016,0.309243484315257
"Tha_2016_15","PNG_2016_10",2016,0.145223036563899
"Tha_2016_15","PNG_2016_11",2016,0.604290937906498
"Tha_2016_15","PNG_2016_12",2016,0.119468126340058
"Tha_2016_15","PNG_2016_13",2016,0.271167960846372
